BusinessSegment,BusinessFunction,BusinessUnit,Facility,Division,Region,Market,StreetAddress,City,State,State_Name,Zip,Latitude,Longitude,STORE_TYPE_CODE,Store_Type_Text,OPEN_STATUS_CODE,OPEN_STATUS_DESC,OPEN_DATE,CLOSE_DATE,Facility_Sqft,DC_TYPE,DC_TYPE_DESC,SVC,SVC watch list,RPZ Rate,Complex Store,Complex Market,Turnaround,Academy,RPZ Watch List,Challenging,Base Division,Current_HC,County Name,FY20 Watch List
Corporate & Other,Support,GENERAL OFFICE,10132,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2008-12-22,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10133,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2010-05-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10134,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2010-05-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10135,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2010-05-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10136,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2010-11-18,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10137,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2002-12-06,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10138,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10139,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10140,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10141,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10142,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
eCommerce,Field Facility,Bonobos,10143,S - ECOMMERCE - RETAIL SUBDIVISION S,99 -,999,45 W 25th St Fl 5,New York,NY,New York,10010,40.7436858712513,-73.9903011194297,G,General Office,2,"New,open 13 months or more",2011-09-06,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,5,New York,
Corporate & Other,Support,GENERAL OFFICE,10144,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,101 N Pine St,Spartanburg,SC,South Carolina,29302,34.9529936452029,-81.921126481588,G,General Office,2,"New,open 13 months or more",2017-08-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Spartanburg,
Corporate & Other,Support,GENERAL OFFICE,10145,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,2100 SE 8th St,Bentonville,AR,Arkansas,72712,36.3636336398375,-94.1870731277245,G,General Office,0,Scheduled to open,2019-12-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,BENTON,
Corporate & Other,Support,GENERAL OFFICE,10146,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10147,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10148,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10149,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-05-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10150,T - ADMINISTRATIVE - CORPORATE SUBDIVISION T,99 - ADMINISTRATIVE - CORPORATE REGION 99,999,1 Cass Hough Dr,Rogers,AR,Arkansas,72756,36.3700960039702,-94.1019691745798,G,General Office,2,"New,open 13 months or more",2000-04-07,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10151,Z - ADMINISTRATIVE - CORPORATE SUBDIVISION Z,98 - ADMINISTRATIVE - CORPORATE REGION 98,998,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2015-01-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10152,Z - ADMINISTRATIVE - CORPORATE SUBDIVISION Z,98 - ADMINISTRATIVE - CORPORATE REGION 98,998,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2014-08-20,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10153,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,1300 Melissa Dr,Bentonville,AR,Arkansas,72712,36.3608065694164,-94.2273654171223,G,General Office,2,"New,open 13 months or more",2015-06-15,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10154,Z - ADMINISTRATIVE - CORPORATE SUBDIVISION Z,97 - ADMINISTRATIVE - CORPORATE REGION 97,997,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,7,Closed,1999-09-21,2003-10-31,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
eCommerce,Support,Technology,10155,G - ECOMMERCE - RETAIL SUBDIVISION G,63 - ECOMMERCE - RETAIL REGION 63,109,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,7,Closed,2017-06-01,2019-01-18,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,San Mateo,
eCommerce,Support,Incubation & Strategic Partnerships,10156,F - ADMINISTRATIVE - CORPORATE SUBDIVISION F,39 - ADMINISTRATIVE - CORPORATE REGION 39,69,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,1,San Mateo,
eCommerce,Support,Incubation & Strategic Partnerships,10157,G - ADMIN - ECOMMERCE RETAIL SUBDIVISION G,63 - ADMIN - ECOMMERCE RETAIL REGION 63,110,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,0,San Mateo,
eCommerce,Support,Incubation & Strategic Partnerships,10158,G - ADMIN - ECOMMERCE RETAIL SUBDIVISION G,63 - ADMIN - ECOMMERCE RETAIL REGION 63,110,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,0,San Mateo,
eCommerce,Support,Technology,10159,G - ADMIN - ECOMMERCE RETAIL SUBDIVISION G,63 - ADMIN - ECOMMERCE RETAIL REGION 63,110,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,0,San Mateo,
eCommerce,Support,Walmart US,10160,G - ADMIN - ECOMMERCE RETAIL SUBDIVISION G,63 - ADMIN - ECOMMERCE RETAIL REGION 63,110,1205 SE 8th St Ste 15,Bentonville,AR,Arkansas,72712,36.3640771205646,-94.196012744637,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,1,Benton,
eCommerce,Support,Incubation & Strategic Partnerships,10161,G - ADMIN - ECOMMERCE RETAIL SUBDIVISION G,63 - ADMIN - ECOMMERCE RETAIL REGION 63,110,221 River St,Hoboken,NJ,New Jersey,07030,40.738581245576,-74.0281786717392,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,0,Hudson,
eCommerce,Support,Technology,10162,G - ADMIN - ECOMMERCE RETAIL SUBDIVISION G,63 - ADMIN - ECOMMERCE RETAIL REGION 63,110,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,0,San Mateo,
eCommerce,Support,Technology,10163,G - ADMIN - ECOMMERCE RETAIL SUBDIVISION G,63 - ADMIN - ECOMMERCE RETAIL REGION 63,110,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,0,San Mateo,
eCommerce,Support,Walmart US,10164,G - ADMIN - ECOMMERCE RETAIL SUBDIVISION G,63 - ADMIN - ECOMMERCE RETAIL REGION 63,110,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,2,"New,open 13 months or more",2017-06-01,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,46,0,San Mateo,
Corporate & Other,Support,GENERAL OFFICE,10165,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-07-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10166,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-07-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10167,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-07-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10168,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-07-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10169,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-07-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10170,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,702 SW 8th St,Bentonville,AR,Arkansas,72716,36.3644094377361,-94.2167818941327,G,General Office,2,"New,open 13 months or more",2017-07-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,Benton,
Corporate & Other,Support,GENERAL OFFICE,10171,C - ADMINISTRATIVE - CORPORATE SUBDIVISION C,60 - ADMINISTRATIVE - CORPORATE REGION 60,401,850 Cherry Ave,San Bruno,CA,California,94066,37.6268843979185,-122.424624550123,G,General Office,2,"New,open 13 months or more",2017-07-31,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,San Mateo,
Corporate & Other,Support,GENERAL OFFICE,10172,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Montgomery,AL,Alabama,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,MONTGOMERY,
Corporate & Other,Support,GENERAL OFFICE,10173,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Juneau,AK,Alaska,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,JUNEAU BOROUGH,
Corporate & Other,Support,GENERAL OFFICE,10174,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Phoenix,AZ,Arizona,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,MARICOPA,
Corporate & Other,Support,GENERAL OFFICE,10175,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Little Rock,AR,Arkansas,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,PULASKI,
Corporate & Other,Support,GENERAL OFFICE,10176,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Sacramento,CA,California,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,SACRAMENTO,
Corporate & Other,Support,GENERAL OFFICE,10177,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Denver,CO,Colorado,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,DENVER,
Corporate & Other,Support,GENERAL OFFICE,10178,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Hartford,CT,Connecticut,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,HARTFORD,
Corporate & Other,Support,GENERAL OFFICE,10179,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Dover,DE,Delaware,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,KENT,
Corporate & Other,Support,GENERAL OFFICE,10180,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Tallahassee,FL,Florida,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,LEON,
Corporate & Other,Support,GENERAL OFFICE,10181,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Atlanta,GA,Georgia,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,FULTON,
Corporate & Other,Support,GENERAL OFFICE,10182,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Honolulu,HI,Hawaii,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,HONOLULU,
Corporate & Other,Support,GENERAL OFFICE,10183,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Boise,ID,Idaho,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,ADA,
Corporate & Other,Support,GENERAL OFFICE,10184,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Springfield,IL,Illinois,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,SANGAMON,
Corporate & Other,Support,GENERAL OFFICE,10185,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Indianapolis,IN,Indiana,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,MARION,
Corporate & Other,Support,GENERAL OFFICE,10186,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Des Moines,IA,Iowa,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,POLK,
Corporate & Other,Support,GENERAL OFFICE,10187,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Topeka,KS,Kansas,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,SHAWNEE,
Corporate & Other,Support,GENERAL OFFICE,10188,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Frankfort,KY,Kentucky,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,FRANKLIN,
Corporate & Other,Support,GENERAL OFFICE,10189,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Baton Rouge,LA,Louisiana,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,,
Corporate & Other,Support,GENERAL OFFICE,10190,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Augusta,ME,Maine,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,KENEBEC,
Corporate & Other,Support,GENERAL OFFICE,10191,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Annapolis,MD,Maryland,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,ANNE ARUNDEL,
Corporate & Other,Support,GENERAL OFFICE,10192,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Boston,MA,Massachusetts,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,SUFFOLK,
Corporate & Other,Support,GENERAL OFFICE,10193,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Lansing,MI,Michigan,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,INGHAM,
Corporate & Other,Support,GENERAL OFFICE,10194,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Saint Paul,MN,Minnesota,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,RAMSEY,
Corporate & Other,Support,GENERAL OFFICE,10196,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Jefferson City,MO,Missouri,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,COLE,
Corporate & Other,Support,GENERAL OFFICE,10197,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Helena,MT,Montana,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,LEWIS AND CLARK,
Corporate & Other,Support,GENERAL OFFICE,10198,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Lincoln,NE,Nebraska,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,LANCASTER,
Corporate & Other,Support,GENERAL OFFICE,10199,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Carson City,NV,Nevada,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,CARSON CITY,
Corporate & Other,Support,GENERAL OFFICE,10200,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Concord,NH,New Hampshire,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,MERRIMACK,
Corporate & Other,Support,GENERAL OFFICE,10201,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Trenton,NJ,New Jersey,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,MERCER,
Corporate & Other,Support,GENERAL OFFICE,10202,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Santa Fe,NM,New Mexico,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,SANTA FE,
Corporate & Other,Support,GENERAL OFFICE,10203,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Albany,NY,New York,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,ALBANY,
Corporate & Other,Support,GENERAL OFFICE,10204,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Raleigh,NC,North Carolina,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,WAKE,
Corporate & Other,Support,GENERAL OFFICE,10205,S - ADMINISTRATIVE - CORPORATE SUBDIVISION S,99 -,999,Not A Physical Location,Bismarck,ND,North Dakota,00000,0,0,G,General Office,2,"New,open 13 months or more",2017-07-21,,0,0,NOT ASSIGNED,,,0,All Other,All Other,All Other,All Other,,All Other,5,0,BURLEIGH,
